Date,Open,High,Low,Close,Volume,Adj Close
2014-05-26,4984.689941,4986.084961,4961.425781,4963.924805,2520005000,4963.924805
2014-05-23,4973.541992,4977.49707,4959.169922,4973.057129,2841475200,4973.057129
2014-05-22,4931.36084,4974.125,4926.074219,4969.881836,3854122000,4969.881836
2014-05-21,4885.484863,4913.412109,4868.200195,4910.291992,3168841800,4910.291992
2014-05-20,5009.618164,5010.204102,4865.323242,4895.955078,4034709600,4895.955078
2014-05-19,5053.050781,5091.316895,4976.398926,5014.996094,4663376800,5014.996094
2014-05-16,4983.286133,5031.570801,4977.173828,5031.570801,4226984800,5031.570801
2014-05-14,4938.262207,4991.63623,4936.527832,4991.63623,4706700800,4991.63623
2014-05-13,4933.662109,4941.245117,4902.803223,4921.394043,3236778800,4921.394043
2014-05-12,4907.73877,4929.73291,4907.727051,4912.998047,3596736800,4912.998047
2014-05-09,4865.526855,4898.138184,4863.490234,4898.138184,3384364800,4898.138184
2014-05-08,4878.810059,4889.051758,4842.397949,4860.88916,3001818000,4860.88916
2014-05-07,4833.316895,4869.588867,4828.216797,4862.068848,3210004000,4862.068848
2014-05-06,4845.467773,4855.091797,4828.637207,4834.467773,2557590800,4834.467773
2014-05-05,4842.530762,4856.336914,4838.074219,4842.50293,2831260400,4842.50293
2014-05-02,4845.34082,4858.907227,4835.194824,4838.759766,3657438400,4838.759766
2014-04-30,4834.234863,4846.231934,4827.481934,4840.145996,3485624000,4840.145996
2014-04-29,4810.51416,4823.574219,4800.006836,4819.681152,3267973200,4819.681152
2014-04-28,4895.835938,4901.847168,4818.757812,4818.757812,3221743000,4818.757812
2014-04-25,4893.38623,4916.591797,4891.27002,4897.643066,3521388800,4897.643066
2014-04-24,4891.682129,4916.23291,4880.848145,4891.079102,3662814800,4891.079102
2014-04-23,4892.771973,4916.897949,4887.26709,4893.147949,3620966000,4893.147949
2014-04-22,4889.867188,4898.206055,4858.819824,4898.206055,3136113000,4898.206055
2014-04-21,4912.507812,4915.203125,4887.774902,4892.288086,2634393000,4892.288086
2014-04-17,4897.196777,4906.287109,4883.272949,4897.051758,3045644600,4897.051758
2014-04-16,4883.487793,4893.535156,4870.611816,4873.01123,4263442400,4873.01123
2014-04-15,4872.298828,4893.230957,4863.013184,4870.214844,4069120000,4870.214844
2014-04-14,4812.62793,4870.102051,4812.62793,4864.883789,3689940800,4864.883789
2014-04-11,4734.305176,4816.576172,4721.596191,4816.576172,3826582400,4816.576172
2014-04-10,4829.312988,4829.312988,4739.791992,4765.729004,6461975600,4765.729004
2014-04-09,4922.600098,4933.112793,4906.071777,4921.403809,000,4921.403809
2014-04-08,4922.600098,4933.112793,4906.071777,4921.403809,3740230800,4921.403809
2014-04-07,4855.867188,4930.879883,4852.975098,4921.039062,4007883200,4921.039062
2014-04-04,4894.334961,4899.206055,4839.259766,4857.943848,3529744000,4857.943848
2014-04-03,4877.316895,4896.61084,4876.404785,4891.319824,4086991600,4891.319824
2014-04-02,4878.339844,4902.10498,4857.682129,4870.205078,4789129200,4870.205078
2014-04-01,4796.162109,4873.934082,4793.88916,4873.934082,4612041600,4873.934082
2014-03-28,4737.633789,4769.220215,4737.221191,4768.276855,3889627200,4768.276855
2014-03-27,4721.52002,4758.01123,4717.72998,4723.057129,3569001600,4723.057129
2014-03-26,4708.253906,4744.895996,4707.859863,4728.240234,3402870400,4728.240234
2014-03-25,4706.254883,4712.765137,4694.248047,4703.09082,3355007000,4703.09082
2014-03-24,4712.120117,4727.62207,4695.35791,4720.419922,3251596000,4720.419922
2014-03-21,4710.509766,4736.300781,4661.611816,4700.214844,4634042800,4700.214844
2014-03-20,4807.716797,4808.930176,4691.141113,4698.973145,4682224400,4698.973145
2014-03-19,4817.501953,4838.183105,4816.710938,4821.457031,4208930000,4821.457031
2014-03-18,4878.538086,4895.499023,4802.019043,4805.611816,4825460800,4805.611816
2014-03-17,4887.358887,4903.49707,4845.779785,4876.187988,6862476000,4876.187988
2014-03-14,4693.815918,4878.643066,4676.231934,4878.643066,6418320800,4878.643066
2014-03-13,4694.922852,4726.166992,4691.291016,4726.166992,5268334800,4726.166992
2014-03-12,4680.705078,4698.475098,4667.39209,4684.384766,5066424800,4684.384766
2014-03-11,4673.381836,4706.604004,4672.540039,4704.213867,5057192000,4704.213867
2014-03-10,4665.240234,4689.344238,4654.578125,4677.246094,3683566400,4677.246094
2014-03-07,4700.415039,4708.461914,4680.50,4685.890137,4413873200,4685.890137
2014-03-06,4667.780762,4687.856934,4657.013184,4687.856934,4639271200,4687.856934
2014-03-05,4621.125,4659.171875,4621.043945,4659.171875,3833006400,4659.171875
2014-03-04,4581.308105,4602.199219,4568.654785,4601.28418,3372799200,4601.28418
2014-03-03,4589.624023,4589.925781,4567.759766,4584.205078,2850611800,4584.205078
2014-02-28,4581.438965,4620.21582,4579.544922,4620.21582,3586840800,4620.21582
2014-02-27,4533.939941,4575.329102,4530.13623,4568.939941,3378388000,4568.939941
2014-02-26,4562.490234,4571.055176,4520.221191,4532.720215,3852316000,4532.720215
2014-02-25,4628.191895,4643.112793,4567.874023,4577.291016,3319054800,4577.291016
2014-02-24,4652.776855,4665.26709,4622.929199,4623.574219,3274141200,4623.574219
2014-02-21,4614.890137,4650.459961,4613.898926,4646.152832,3801249200,4646.152832
2014-02-20,4583.569824,4598.221191,4574.972168,4598.221191,3606564800,4598.221191
2014-02-19,4559.494141,4592.650879,4559.332031,4592.650879,4303290400,4592.650879
2014-02-18,4558.979004,4570.305176,4550.00293,4556.190918,4443276000,4556.190918
2014-02-17,4524.526855,4560.102051,4524.526855,4555.368164,4426538000,4555.368164
2014-02-14,4504.650879,4512.749023,4498.266113,4508.043945,2863392000,4508.043945
2014-02-13,4493.638184,4500.321777,4484.286133,4491.660156,2931782800,4491.660156
2014-02-12,4489.602051,4502.187012,4480.971191,4496.286133,4053679200,4496.286133
2014-02-11,4454.032227,4475.147949,4452.34082,4470.189941,3837099200,4470.189941
2014-02-10,4485.462891,4502.774902,4449.041992,4450.748047,3690606400,4450.748047
2014-02-07,4441.720215,4474.198242,4440.585938,4466.665039,3773466400,4466.665039
2014-02-06,4386.542969,4424.708984,4385.295898,4424.708984,3427599200,4424.708984
2014-02-05,4378.045898,4391.884766,4366.033203,4384.310059,2833520000,4384.310059
2014-02-04,4335.279785,4367.300781,4320.783203,4352.255859,2348695600,4352.255859
2014-02-03,4407.00,4410.776855,4377.541992,4386.258789,2183800800,4386.258789
2014-01-30,4368.663086,4418.756836,4347.72998,4418.756836,2653974400,4418.756836
2014-01-29,4355.924805,4432.348145,4355.924805,4417.349121,2926038000,4417.349121
2014-01-28,4311.628906,4353.861816,4293.984863,4341.650879,2532395600,4341.650879
2014-01-27,4357.733887,4360.353027,4286.443848,4322.779785,2695456800,4322.779785
2014-01-24,4479.39209,4480.617188,4437.342773,4437.342773,2406845000,4437.342773
2014-01-23,4495.47998,4510.21582,4483.246094,4496.041992,3157704200,4496.041992
2014-01-22,4445.254883,4477.48877,4437.057129,4477.48877,3291638400,4477.48877
2014-01-21,4442.345215,4457.516113,4440.240234,4452.499023,3286478000,4452.499023
2014-01-20,4431.571777,4431.571777,4431.571777,4431.571777,000,4431.571777
2014-01-17,4408.366211,4429.568848,4391.176758,4412.228027,2918989200,4412.228027
2014-01-16,4455.544922,4457.76416,4411.905762,4412.48877,3210947200,4412.48877
2014-01-15,4402.35791,4459.477051,4398.117188,4441.594238,4562949600,4441.594238
2014-01-13,4294.193848,4393.319824,4292.333984,4390.770996,4904665600,4390.770996
2014-01-10,4196.688965,4270.15918,4190.562988,4254.971191,2963737800,4254.971191
2014-01-09,4199.967773,4216.821777,4189.121094,4201.217773,2758242000,4201.217773
2014-01-08,4183.549805,4204.301758,4161.192871,4200.592773,2300216600,4200.592773
2014-01-07,4206.296875,4212.316895,4175.806152,4175.806152,2384720000,4175.806152
2014-01-06,4259.583008,4263.623047,4188.375,4202.809082,1972307800,4202.809082
2014-01-03,4297.714844,4298.230957,4247.986816,4257.663086,2186911600,4257.663086
2014-01-02,4294.495117,4327.265137,4287.808105,4327.265137,2312895600,4327.265137
2013-12-30,4240.38916,4274.176758,4232.584961,4274.176758,2513838400,4274.176758
2013-12-27,4209.731934,4233.852051,4207.944824,4212.97998,2062806400,4212.97998
2013-12-24,4196.446777,4206.64209,4174.459961,4202.833984,1885008000,4202.833984
2013-12-23,4201.708008,4205.185059,4154.117188,4189.60791,2123882400,4189.60791
2013-12-20,4228.791992,4230.605957,4180.812012,4195.556152,2664794000,4195.556152
2013-12-19,4228.041992,4257.167969,4208.50293,4231.97998,2911303000,4231.97998
2013-12-18,4191.311035,4213.944824,4172.023926,4196.282227,2811519600,4196.282227
2013-12-17,4147.905762,4196.663086,4147.905762,4182.346191,3696856400,4182.346191
2013-12-16,4157.76123,4160.519043,4109.309082,4125.956055,3450764800,4125.956055
2013-12-13,4213.663086,4214.587891,4163.861816,4174.830078,2729394400,4174.830078
2013-12-12,4238.955078,4248.336914,4212.217773,4212.217773,2956670000,4212.217773
2013-12-11,4273.939941,4282.10498,4235.416992,4271.743164,3257967000,4271.743164
2013-12-10,4224.453125,4275.949219,4220.914062,4275.678223,3802827600,4275.678223
2013-12-09,4210.200195,4227.231934,4192.470215,4214.341797,2766888000,4214.341797
2013-12-06,4202.259766,4204.376953,4161.022949,4180.788086,2954521000,4180.788086
2013-12-05,4238.007812,4242.10498,4186.943848,4216.894043,2999884000,4216.894043
2013-12-04,4266.035156,4267.601074,4241.301758,4241.301758,3191220000,4241.301758
2013-12-03,4318.342773,4320.059082,4269.345215,4288.76416,3053619000,4288.76416
2013-12-02,4269.077148,4331.589844,4265.598145,4321.977051,3866704400,4321.977051
2013-11-29,4220.270996,4256.436035,4218.542969,4256.436035,2730447000,4256.436035
2013-11-28,4264.201172,4274.52002,4202.918945,4233.924805,2929833600,4233.924805
2013-11-27,4259.326172,4272.433105,4220.049805,4251.48877,2790126000,4251.48877
2013-11-26,4329.551758,4332.387207,4235.26123,4235.26123,5213520000,4235.26123
2013-11-25,4329.381836,4346.658203,4316.734863,4334.803223,2571409000,4334.803223
2013-11-22,4352.551758,4359.581055,4303.529785,4317.959961,2550912400,4317.959961
2013-11-21,4327.808105,4338.148926,4300.133789,4326.205078,2479265600,4326.205078
2013-11-20,4408.39502,4408.39502,4331.605957,4350.786133,3003496400,4350.786133
2013-11-19,4391.234863,4405.067871,4365.022949,4398.335938,3083220400,4398.335938
2013-11-18,4361.223145,4403.555176,4360.862793,4393.591797,3018332400,4393.591797
2013-11-15,4388.908203,4406.63623,4322.081055,4335.448242,3268667600,4335.448242
2013-11-14,4323.878906,4382.904785,4323.878906,4367.371094,3605376800,4367.371094
2013-11-13,4358.486816,4358.486816,4284.029785,4301.891113,3250460000,4301.891113
2013-11-12,4449.276855,4455.161133,4371.024902,4380.640137,3692280800,4380.640137
2013-11-11,4473.87793,4485.057129,4433.211914,4441.724121,3642900400,4441.724121
2013-11-08,4460.643066,4484.97998,4446.483887,4476.720215,3576991600,4476.720215
2013-11-07,4454.407227,4494.348145,4451.384766,4486.108887,3095404400,4486.108887
2013-11-06,4428.820801,4449.759766,4415.74707,4449.759766,2690530400,4449.759766
2013-11-04,4426.53418,4446.330078,4403.395996,4423.288086,2425877000,4423.288086
2013-11-01,4473.72998,4518.653809,4432.588867,4432.588867,3494092400,4432.588867
2013-10-31,4533.757812,4547.349121,4483.623047,4510.630859,3764684800,4510.630859
2013-10-30,4563.706055,4579.416992,4541.762207,4574.87793,3015842400,4574.87793
2013-10-29,4581.101074,4592.524902,4543.411133,4562.77002,3053128400,4562.77002
2013-10-28,4594.004883,4611.26416,4573.39502,4590.538086,3398212400,4590.538086
2013-10-25,4579.36377,4604.207031,4567.405762,4580.846191,3693656000,4580.846191
2013-10-24,4537.561035,4594.845215,4533.347168,4594.845215,4364612000,4594.845215
2013-10-23,4530.13623,4609.108887,4530.13623,4546.499023,4103303600,4546.499023
2013-10-22,4551.227051,4559.50293,4499.685059,4512.743164,3071937000,4512.743164
2013-10-21,4557.609863,4584.98291,4549.929199,4578.178223,4002371200,4578.178223
2013-10-18,4519.185059,4546.570801,4501.153809,4546.570801,4222027200,4546.570801
2013-10-17,4525.152832,4550.542969,4501.626953,4518.930176,4134583200,4518.930176
2013-10-16,4527.809082,4533.033203,4484.375,4492.26123,2532377000,4492.26123
2013-10-11,4523.928223,4543.733887,4506.851074,4519.912109,3386487200,4519.912109
2013-10-10,4481.263184,4503.075195,4477.457031,4486.678223,3908083600,4486.678223
2013-10-09,4420.634766,4469.240234,4409.617188,4457.437988,3999435600,4457.437988
2013-10-08,4359.027832,4439.722168,4358.019043,4432.506836,3636659200,4432.506836
2013-10-07,4392.545898,4409.76709,4357.456055,4374.958984,3091710000,4374.958984
2013-10-04,4408.745117,4412.166016,4373.013184,4389.347168,2708647600,4389.347168
2013-10-03,4396.520996,4422.779785,4395.748047,4418.643066,2671040000,4418.643066
2013-10-02,4372.01416,4425.922852,4372.01416,4387.604004,3185435000,4387.604004
2013-10-01,4314.960938,4379.681152,4314.960938,4345.898926,3090900000,4345.898926
2013-09-30,4385.506836,4403.380859,4313.285156,4316.175781,3056890000,4316.175781
2013-09-27,4436.76416,4452.882812,4412.28418,4423.719238,2654458400,4423.719238
2013-09-26,4402.946777,4470.25293,4395.812012,4405.893066,3713120000,4405.893066
2013-09-25,4390.237793,4443.370117,4353.224121,4406.76709,3445498000,4406.76709
2013-09-24,4548.547852,4574.577148,4443.408203,4460.413086,4098431200,4460.413086
2013-09-23,4526.803223,4562.856934,4512.205078,4562.856934,3482981600,4562.856934
2013-09-20,4655.519043,4669.721191,4576.319824,4583.828125,4387711200,4583.828125
2013-09-19,4576.570801,4791.765137,4576.570801,4670.73291,8323665600,4670.73291
2013-09-18,4501.960938,4505.081055,4448.076172,4463.253906,4909932800,4463.253906
2013-09-17,4518.258789,4536.926758,4479.294922,4517.620117,5181908000,4517.620117
2013-09-16,4403.39502,4522.23877,4403.39502,4522.23877,5450444400,4522.23877
2013-09-13,4338.790039,4375.539062,4318.222168,4375.539062,3870631200,4375.539062
2013-09-12,4331.291992,4372.103027,4318.595215,4356.60498,4487172800,4356.60498
2013-09-11,4377.100098,4404.745117,4289.806152,4349.418945,5191052400,4349.418945
2013-09-10,4226.144043,4358.143066,4225.804199,4358.143066,6772690400,4358.143066
2013-09-09,4105.944824,4191.257812,4102.423828,4191.257812,4167493600,4191.257812
2013-09-06,4058.456055,4072.354004,4012.680908,4072.354004,3292601600,4072.354004
2013-09-05,4094.149902,4123.728027,4015.436035,4050.864014,3881655200,4050.864014
2013-09-04,4143.736816,4144.625,4069.697021,4073.455078,4620103600,4073.455078
2013-09-03,4112.632812,4172.325195,4110.155762,4164.012207,3977986000,4164.012207
2013-09-02,4196.721191,4206.950195,4061.638916,4101.23291,3556624400,4101.23291
2013-08-30,4099.259766,4195.088867,4093.794922,4195.088867,4668788800,4195.088867
2013-08-29,4041.496094,4103.592773,4026.855957,4103.592773,4577416000,4103.592773
2013-08-28,3902.470947,4033.611084,3837.735107,4026.475098,4977672000,4026.475098
2013-08-27,4099.367188,4100.182129,3954.861084,3967.842041,4156996800,3967.842041
2013-08-26,4176.746094,4196.191895,4120.668945,4120.668945,3468430000,4120.668945
2013-08-23,4196.097168,4239.879883,4151.51123,4169.827148,4104094000,4169.827148
2013-08-22,4167.449219,4192.178223,4107.647949,4171.413086,5913409600,4171.413086
2013-08-21,4184.228027,4261.438965,4150.242188,4218.448242,5090712800,4218.448242
2013-08-20,4259.597168,4259.597168,4062.300049,4174.98291,5402594400,4174.98291
2013-08-19,4534.312988,4536.144043,4310.687988,4313.518066,3906464400,4313.518066
2013-08-16,4647.276855,4647.276855,4568.480957,4568.653809,3289657600,4568.653809
2013-08-15,4682.970215,4686.287109,4664.102051,4685.128906,2800799600,4685.128906
2013-08-14,4658.683105,4699.73291,4649.348145,4699.73291,3467140800,4699.73291
2013-08-13,4597.187012,4652.396973,4597.187012,4652.396973,2968920000,4652.396973
2013-08-12,4629.380859,4634.212891,4581.854004,4597.779785,2595198400,4597.779785
2013-08-09,4718.103027,4718.103027,4718.103027,4718.103027,000,4718.103027
2013-08-02,4645.246094,4658.434082,4619.078125,4640.780762,2705466000,4640.780762
2013-08-01,4618.963867,4632.428223,4592.092773,4624.335938,2848430400,4624.335938
2013-07-31,4625.640137,4636.049805,4563.138184,4610.376953,2919747600,4610.376953
2013-07-30,4601.108887,4637.879883,4599.804199,4608.48877,2525170000,4608.48877
2013-07-29,4649.104004,4649.150879,4575.407227,4580.466797,2225605600,4580.466797
2013-07-26,4679.700195,4700.13916,4647.501953,4658.874023,2265767000,4658.874023
2013-07-25,4720.290039,4722.375,4665.881836,4674.117188,000,4674.117188
2013-07-24,4760.405762,4779.341797,4677.88916,4718.103027,2813738400,4718.103027
2013-07-23,4696.782227,4767.15918,4696.782227,4767.15918,3301307600,4767.15918
2013-07-22,4731.275879,4740.309082,4677.658203,4678.98291,000,4678.98291
2013-07-19,4709.833984,4740.058105,4706.469238,4724.411133,000,4724.411133
2013-07-18,4672.279785,4720.435059,4671.027832,4720.435059,3436540400,4720.435059
2013-07-17,4652.126953,4679.439941,4643.329102,4679.000977,3920303200,4679.000977
2013-07-16,4632.133789,4663.849121,4621.462891,4644.039062,3706424000,4644.039062
2013-07-15,4639.809082,4641.008789,4582.125977,4635.729004,2592388400,4635.729004
2013-07-12,4614.481934,4679.530762,4592.983887,4633.10791,000,4633.10791
2013-07-10,4414.169922,4495.162109,4413.59082,4478.644043,3941629600,4478.644043
2013-07-09,4462.808105,4482.243164,4403.799805,4403.799805,3100523000,4403.799805
2013-07-08,4578.717773,4580.086914,4433.625,4433.625,2947534000,4433.625
2013-07-05,4623.942871,4647.271973,4581.888184,4602.807129,000,4602.807129
2013-07-04,4597.451172,4644.827148,4581.684082,4581.933105,2568929600,4581.933105
2013-07-03,4713.685059,4715.544922,4577.123047,4577.152832,2699113600,4577.152832
2013-07-02,4806.116211,4810.569824,4724.866211,4728.704102,000,4728.704102
2013-07-01,4757.182129,4815.725098,4747.975098,4777.452148,000,4777.452148
2013-06-28,4722.476074,4818.89502,4721.576172,4818.89502,000,4818.89502
2013-06-27,4644.036133,4732.984863,4644.036133,4675.749023,000,4675.749023
2013-06-26,4478.632812,4620.852051,4470.030762,4587.728027,000,4587.728027
2013-06-25,4463.321777,4496.554199,4373.376953,4418.87207,3485191200,4418.87207
2013-06-24,4524.240234,4561.549805,4429.459961,4429.459961,3448450400,4429.459961
